DATE,OPEN,HIGH,LOW,CLOSE,VOL,P,R,RINFO
20160324,0.001304,0.001306,0.001249,0.001256,48528,0,0,0
20160325,0.001259,0.001288,0.001242,0.001248,37992,0,0,0
20160326,0.001247,0.001801,0.001247,0.001484,695940,0,0,0
20160327,0.001484,0.001769,0.001427,0.001454,305038,0,0,0
20160328,0.001454,0.001666,0.001423,0.001584,150393,0,0,0
20160329,0.001552,0.001662,0.001516,0.001534,187162,0,0,0
20160330,0.001534,0.001580,0.001472,0.001491,66153,0,0,0
20160331,0.001478,0.001527,0.001449,0.001495,46908,0,0,0
20160401,0.001495,0.001564,0.001455,0.001473,64361,0,0,0
20160402,0.001462,0.001487,0.001437,0.001443,52104,0,0,0
20160403,0.001443,0.001459,0.001316,0.001360,60244,0,0,0
20160404,0.001364,0.001402,0.001332,0.001370,38331,0,0,0
20160405,0.001371,0.001414,0.001321,0.001373,38468,0,0,0
20160406,0.001373,0.001374,0.001307,0.001361,17324,0,0,0
20160407,0.001361,0.001387,0.001338,0.001349,12999,0,0,0
20160408,0.001345,0.001437,0.001343,0.001419,26063,0,0,0
20160409,0.001419,0.001445,0.001391,0.001412,28257,0,0,0
20160410,0.001412,0.001510,0.001360,0.001400,65615,0,0,0
20160411,0.001400,0.001475,0.001373,0.001458,22648,0,0,0
20160412,0.001458,0.001459,0.001371,0.001390,27811,0,0,0
20160413,0.001390,0.001420,0.001353,0.001365,55189,0,0,0
20160414,0.001365,0.001760,0.001362,0.001579,226419,0,0,0
20160415,0.001579,0.001620,0.001411,0.001443,116531,0,0,0
20160416,0.001443,0.001460,0.001401,0.001423,60570,0,0,0
20160417,0.001423,0.001525,0.001421,0.001500,40530,0,0,0
20160418,0.001485,0.001619,0.001485,0.001558,77865,0,0,0
20160419,0.001560,0.001627,0.001522,0.001620,35119,0,0,0
20160420,0.001619,0.001750,0.001607,0.001647,123362,0,0,0
20160421,0.001647,0.001699,0.001576,0.001579,63276,0,0,0
20160422,0.001580,0.001636,0.001544,0.001583,27030,0,0,0
20160423,0.001583,0.001633,0.001562,0.001600,24123,0,0,0
20160424,0.001600,0.001603,0.001525,0.001533,30483,0,0,0
20160425,0.001535,0.001564,0.001489,0.001518,41019,0,0,0
20160426,0.001516,0.001577,0.001476,0.001532,34249,0,0,0
20160427,0.001532,0.001715,0.001507,0.001645,60837,0,0,0
20160428,0.001640,0.001688,0.001587,0.001599,48880,0,0,0
20160429,0.001599,0.001633,0.001575,0.001607,12164,0,0,0
20160430,0.001606,0.001670,0.001599,0.001601,20784,0,0,0
20160501,0.001601,0.001622,0.001573,0.001606,19104,0,0,0
20160502,0.001606,0.001620,0.001536,0.001574,17512,0,0,0
20160503,0.001574,0.001602,0.001495,0.001578,31618,0,0,0
20160504,0.001578,0.001591,0.001528,0.001535,12471,0,0,0
20160505,0.001535,0.001572,0.001501,0.001535,23235,0,0,0
20160506,0.001535,0.001593,0.001515,0.001590,15647,0,0,0
20160507,0.001635,0.001640,0.001527,0.001554,18165,0,0,0
20160508,0.001555,0.001557,0.001488,0.001517,34875,0,0,0
20160509,0.001506,0.001530,0.001446,0.001475,20281,0,0,0
20160510,0.001475,0.001530,0.001435,0.001506,13587,0,0,0
20160511,0.001506,0.001558,0.001491,0.001534,9375,0,0,0
20160512,0.001534,0.001588,0.001459,0.001571,35261,0,0,0
20160513,0.001556,0.001629,0.001475,0.001517,22258,0,0,0
20160514,0.001517,0.001530,0.001412,0.001435,19939,0,0,0
20160515,0.001435,0.001499,0.001415,0.001470,9596,0,0,0
20160516,0.001470,0.001565,0.001447,0.001492,29747,0,0,0
20160517,0.001491,0.001507,0.001459,0.001465,24857,0,0,0
20160518,0.001465,0.001516,0.001444,0.001444,21163,0,0,0
20160519,0.001444,0.001549,0.001443,0.001549,66759,0,0,0
20160520,0.001547,0.001750,0.001542,0.001664,184416,0,0,0
20160521,0.001689,0.001725,0.001565,0.001620,59265,0,0,0
20160522,0.001620,0.001716,0.001598,0.001698,41583,0,0,0
20160523,0.001695,0.001705,0.001638,0.001661,22784,0,0,0
20160524,0.001661,0.001701,0.001627,0.001652,25705,0,0,0
